ts	iter	verdict	score	base_score	ret_pct	cagr_pct	sharpe	ann_vol	trades	max_dd	psr_zero	boot_p	evidence	extreme_ret_pct	guard	desc
2026-09-05T14:22:42Z	1	RISK_CONTROL_CHANGE	nan	0.303635	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add ATR-based stop loss to long entries using a 3x ATR stop
2026-09-05T14:23:17Z	2	REJECTED	0.414807	0.303635	239.575	43.682	1.3542	30.092	9	-27.069	0.993668	0.013972	B	237.805	paired chronological folds did not show a median/majority improvement over baseline	Add a long-only regime filter: only enter long when price is above the 200-period EMA to avoid buying in bearish regimes.
2026-09-06T07:28:36Z	3	REJECTED	0.219795	0.303635	144.544	30.357	1.298	22.332	10	-28.269	0.991789	0.007984	B	143.175	paired chronological folds did not show a median/majority improvement over baseline	Add an ADX trend strength filter requiring ADX > 20 for long entries to avoid weak/trendless markets.
2026-09-06T07:29:07Z	4	REJECTED	-0.085	0.303635	0.0	0.0	0.0	0.0	0	0.0	0.0	1.0	D	0.0	guard: development robustness gate failed	Add a volatility filter to only enter longs when realized volatility is below the volatility target.
2026-09-06T07:29:32Z	5	PARAMETER_ONLY	nan	0.303635	nan	nan	nan	nan	0	nan	nan	nan		nan	numeric-only parameter mutation rejected by hardened anti-curve-fit policy	Tighten z-score entry/exit thresholds from 0.5 to 0.8 to require stronger deviations from the EMA before taking positions.
2026-09-06T07:30:00Z	6	KEPT	0.321034	0.303635	187.745	36.798	1.7792	18.565	21	-22.908	0.999721	0.003992	A	184.684	K 0.303635 -> 0.321034; paired folds 0.75 improved; prefix lookahead audit PASS (required delta 0.0062)	Add ATR-based trailing stop loss to long exits, updating trailing high and exiting when price falls below trailing high minus 3*ATR.
2026-09-06T07:30:48Z	7	REJECTED	0.344225	0.321034	193.76	37.639	1.8371	18.286	19	-19.956	0.999845	0.001996	B	190.606	paired chronological folds did not show a median/majority improvement over baseline	Add a volume filter requiring current volume to exceed its 20-period simple moving average for long entries
2026-09-06T07:32:21Z	8	REJECTED	0.321034	0.321034	187.745	36.798	1.7792	18.565	21	-22.908	0.999721	0.001996	A	184.684	paired chronological folds did not show a median/majority improvement over baseline	Add a rising EMA65 filter to long entries, buying only when the 65-period EMA is increasing to align with short-term uptrends.
2026-09-06T07:32:51Z	9	PARAMETER_ONLY	nan	0.321034	nan	nan	nan	nan	0	nan	nan	nan		nan	numeric-only parameter mutation rejected by hardened anti-curve-fit policy	Adjust ATR multiplier for trailing stop loss from 3.0 to 2.5 to tighten risk control.
2026-09-06T07:33:11Z	10	REJECTED	0.284904	0.321034	179.951	35.689	1.7365	18.551	21	-25.121	0.999635	0.005988	A	176.722	paired chronological folds did not show a median/majority improvement over baseline	Add a long-only regime filter: only enter long when price is above the 100-period EMA to avoid buying in bearish regimes.
2026-09-06T15:58:52Z	11	REJECTED	0.198119	0.321034	102.08	23.19	1.7065	12.685	54	-16.554	0.999558	0.003992	A	95.53	paired chronological folds did not show a median/majority improvement over baseline	Add a fixed ATR-based profit target exit for long positions.
2026-09-06T15:59:39Z	12	KEPT	0.340533	0.321034	192.275	37.433	1.798	18.636	20	-23.445	0.999755	0.003992	A	189.067	K 0.321034 -> 0.340533; paired folds 0.5 improved; prefix lookahead audit PASS (required delta 0.0065)	Remove the z < -0.5 exit condition, relying solely on the ATR-based trailing stop for exits.
2026-09-06T16:03:32Z	13	REJECTED	0.326822	0.340533	190.024	37.118	1.7804	18.698	24	-22.272	0.999735	0.005988	A	186.328	paired chronological folds did not show a median/majority improvement over baseline	Add an EMA65-based exit condition to close long positions when price falls below the 65-period EMA
